experiment,audit_id,policy,path_id,training_seed,maximum_difference,tolerance,status,detail
5.2.3,full_action_path_replay,Reactive,test_060_b3feb9e274c2,,2.273736754432321e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_061_627abde70c26,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_062_0c9ea14e9507,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_063_44f0f2a191ef,,2.273736754432321e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_064_27d69866b791,,2.273736754432321e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_065_930038cc16e9,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_066_28fb87ba4913,,3.664603343001005e-17,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_067_4d46fa716471,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_068_93da1d4ae1ba,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_069_5b01ea54b2fa,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_070_0cd9bcac96c3,,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_071_34f77888383f,,9.094947017729282e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_072_8e59fac0e6c8,,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_073_69349232969b,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_074_212affc962e2,,2.273736754432321e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_075_8de4e41c7ad9,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_076_48339f21c8ec,,9.226560487851644e-17,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_077_b1f2e84dc844,,7.855044739657481e-17,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_078_367d379a9297,,9.094947017729282e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_079_bce06ca59758,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_080_e669407a98d7,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_081_fbbd80304765,,2.273736754432321e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_082_2cf496ac3a99,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_083_4cbdde5f376f,,2.1846673775582917e-17,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_084_513eb18f351c,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_085_650c50514b66,,3.50197301712818e-17,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_086_754dc8e1ab0e,,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Reactive,test_087_cbc79ee243dd,,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_000_4ae657b9eeec,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_000_4ae657b9eeec,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_000_4ae657b9eeec,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_001_dde9993de777,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_001_dde9993de777,554911178.0,9.094947017729282e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_001_dde9993de777,1600960620.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_002_f01217ab0e79,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_002_f01217ab0e79,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_002_f01217ab0e79,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_003_eb3106001035,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_003_eb3106001035,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_003_eb3106001035,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_004_55a330aff5c4,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_004_55a330aff5c4,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_004_55a330aff5c4,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_005_981c73a17708,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_005_981c73a17708,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_005_981c73a17708,1600960620.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_006_daba4b1e9814,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_006_daba4b1e9814,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_006_daba4b1e9814,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_007_925513ee8ec6,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_007_925513ee8ec6,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_007_925513ee8ec6,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_008_fabe46a0ea00,301721597.0,9.094947017729282e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_008_fabe46a0ea00,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_008_fabe46a0ea00,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_009_c8ef87e47101,301721597.0,2.273736754432321e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_009_c8ef87e47101,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_009_c8ef87e47101,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_010_613ab99db82c,301721597.0,2.273736754432321e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_010_613ab99db82c,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_010_613ab99db82c,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_011_8a2e74b38d5d,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_011_8a2e74b38d5d,554911178.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_011_8a2e74b38d5d,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_012_b6bdc05b20a7,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_012_b6bdc05b20a7,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_012_b6bdc05b20a7,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_013_040653995d85,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_013_040653995d85,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_013_040653995d85,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_014_f00647451070,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_014_f00647451070,554911178.0,9.094947017729282e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_014_f00647451070,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_015_643a837775f9,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_015_643a837775f9,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_015_643a837775f9,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_016_45a90ccef8bd,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_016_45a90ccef8bd,554911178.0,2.273736754432321e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_016_45a90ccef8bd,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_017_ebd333a3cdba,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_017_ebd333a3cdba,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_017_ebd333a3cdba,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_018_9466cee538c9,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_018_9466cee538c9,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_018_9466cee538c9,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_019_9d2b7462a57a,301721597.0,1.8189894035458565e-12,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_019_9d2b7462a57a,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_019_9d2b7462a57a,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_020_701c8d28bc45,301721597.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_020_701c8d28bc45,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_020_701c8d28bc45,1600960620.0,1.8189894035458565e-12,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_021_69299bc5d0bf,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_021_69299bc5d0bf,554911178.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_021_69299bc5d0bf,1600960620.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_022_1b3e72c80b5f,301721597.0,2.273736754432321e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_022_1b3e72c80b5f,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_022_1b3e72c80b5f,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_023_90a8af416c5a,301721597.0,0.0,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_023_90a8af416c5a,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_023_90a8af416c5a,1600960620.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_024_e90f261f99e2,301721597.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_024_e90f261f99e2,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_024_e90f261f99e2,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_025_0c3eeaae0824,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_025_0c3eeaae0824,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_025_0c3eeaae0824,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_026_770d47ae1768,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_026_770d47ae1768,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_026_770d47ae1768,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_027_df5d670513fa,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_027_df5d670513fa,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_027_df5d670513fa,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_028_e9fb02365dd3,301721597.0,2.273736754432321e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_028_e9fb02365dd3,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_028_e9fb02365dd3,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_029_b44f60718c5a,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_029_b44f60718c5a,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_029_b44f60718c5a,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_030_038f4c53d11f,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_030_038f4c53d11f,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_030_038f4c53d11f,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_031_0a6ff70351b5,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_031_0a6ff70351b5,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_031_0a6ff70351b5,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_032_efdf826e6bc3,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_032_efdf826e6bc3,554911178.0,1.1368683772161605e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_032_efdf826e6bc3,1600960620.0,4.547473508864641e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_033_de0c441dba67,301721597.0,2.273736754432321e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_033_de0c441dba67,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_033_de0c441dba67,1600960620.0,2.273736754432321e-13,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_034_a00d80b83640,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_034_a00d80b83640,554911178.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_034_a00d80b83640,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_035_51fd398978b7,301721597.0,1.4551915228366852e-11,1e-06,PASS,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.
