panel,contract_id,critical,chapter,equation_label,methodological_claim,input_variables,implementation_file,implementation_function,production_caller,output_file,output_columns,acceptance_test,maximum_observed_residual,tolerance,tolerance_basis,status,failure_reason,normalised_residual,plot_residual,experiment,audit_id,policy,path_id,training_seed,maximum_difference,detail,algorithm,problem_size,calls,convergence_rate,failure_rate,runtime_p50_seconds,runtime_p90_seconds,runtime_p95_seconds,runtime_max_seconds,peak_memory_mb,hardware,evidence_status,interpretation
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_068_93da1d4ae1ba,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_069_5b01ea54b2fa,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_070_0cd9bcac96c3,,4.547473508864641e-13,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_071_34f77888383f,,9.094947017729282e-13,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_072_8e59fac0e6c8,,4.547473508864641e-13,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_073_69349232969b,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_074_212affc962e2,,2.273736754432321e-13,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_075_8de4e41c7ad9,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_076_48339f21c8ec,,9.226560487851644e-17,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_077_b1f2e84dc844,,7.855044739657481e-17,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_078_367d379a9297,,9.094947017729282e-13,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_079_bce06ca59758,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_080_e669407a98d7,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_081_fbbd80304765,,2.273736754432321e-13,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_082_2cf496ac3a99,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_083_4cbdde5f376f,,2.1846673775582917e-17,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_084_513eb18f351c,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_085_650c50514b66,,3.50197301712818e-17,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_086_754dc8e1ab0e,,1.4551915228366852e-11,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.3,full_action_path_replay,Reactive,test_087_cbc79ee243dd,,4.547473508864641e-13,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_000_4ae657b9eeec,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_000_4ae657b9eeec,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_000_4ae657b9eeec,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_001_dde9993de777,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_001_dde9993de777,554911178.0,9.094947017729282e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_001_dde9993de777,1600960620.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_002_f01217ab0e79,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_002_f01217ab0e79,554911178.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_002_f01217ab0e79,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_003_eb3106001035,301721597.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_003_eb3106001035,554911178.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_003_eb3106001035,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_004_55a330aff5c4,301721597.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_004_55a330aff5c4,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_004_55a330aff5c4,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_005_981c73a17708,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_005_981c73a17708,554911178.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_005_981c73a17708,1600960620.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_006_daba4b1e9814,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_006_daba4b1e9814,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_006_daba4b1e9814,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_007_925513ee8ec6,301721597.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_007_925513ee8ec6,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_007_925513ee8ec6,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_008_fabe46a0ea00,301721597.0,9.094947017729282e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_008_fabe46a0ea00,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_008_fabe46a0ea00,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_009_c8ef87e47101,301721597.0,2.273736754432321e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_009_c8ef87e47101,554911178.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_009_c8ef87e47101,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_010_613ab99db82c,301721597.0,2.273736754432321e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_010_613ab99db82c,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_010_613ab99db82c,1600960620.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_011_8a2e74b38d5d,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_011_8a2e74b38d5d,554911178.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_011_8a2e74b38d5d,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_012_b6bdc05b20a7,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_012_b6bdc05b20a7,554911178.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_012_b6bdc05b20a7,1600960620.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_013_040653995d85,301721597.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_013_040653995d85,554911178.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_013_040653995d85,1600960620.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_014_f00647451070,301721597.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_014_f00647451070,554911178.0,9.094947017729282e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_014_f00647451070,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_015_643a837775f9,301721597.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_015_643a837775f9,554911178.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_015_643a837775f9,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_016_45a90ccef8bd,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_016_45a90ccef8bd,554911178.0,2.273736754432321e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_016_45a90ccef8bd,1600960620.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_017_ebd333a3cdba,301721597.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_017_ebd333a3cdba,554911178.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_017_ebd333a3cdba,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_018_9466cee538c9,301721597.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_018_9466cee538c9,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_018_9466cee538c9,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_019_9d2b7462a57a,301721597.0,1.8189894035458565e-12,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_019_9d2b7462a57a,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_019_9d2b7462a57a,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_020_701c8d28bc45,301721597.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_020_701c8d28bc45,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_020_701c8d28bc45,1600960620.0,1.8189894035458565e-12,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_021_69299bc5d0bf,301721597.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_021_69299bc5d0bf,554911178.0,4.547473508864641e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_021_69299bc5d0bf,1600960620.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_022_1b3e72c80b5f,301721597.0,2.273736754432321e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_022_1b3e72c80b5f,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_022_1b3e72c80b5f,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_023_90a8af416c5a,301721597.0,0.0,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_023_90a8af416c5a,554911178.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_023_90a8af416c5a,1600960620.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_024_e90f261f99e2,301721597.0,1.1368683772161605e-13,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_024_e90f261f99e2,554911178.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.4,lead_aligned_full_rights_historical_anchor,I_L / RD anchor,test_024_e90f261f99e2,1600960620.0,1.4551915228366852e-11,Accepted 5.2.4 historical anchor replay against accepted 5.2.2 MG controller.,,,,,,,,,,,,,
